n,f,fCount,S,maxS,decision,countViEQ0,countViEQ1
10,4,4,10,10,-1,5,5
10,4,4,10,1,0,4,6
10,4,4,10,10,-1,6,4
10,4,4,10,6,1,6,4
10,4,4,10,10,-1,4,6
10,4,4,10,10,-1,4,6
10,4,4,10,10,-1,4,6
10,4,4,10,1,0,8,2
10,4,4,10,10,-1,6,4
10,4,4,10,10,-1,6,4
10,4,4,10,10,-1,6,4
10,4,4,10,10,-1,5,5
10,4,4,10,10,-1,4,6
10,4,4,10,8,0,7,3
10,4,4,10,10,-1,5,5
10,4,4,10,10,-1,3,7
10,4,4,10,10,-1,5,5
10,4,4,10,10,-1,5,5
10,4,4,10,3,1,7,3
10,4,4,10,10,-1,4,6
10,4,4,10,1,0,9,1
10,4,4,10,10,-1,6,4
10,4,4,10,8,1,5,5
10,4,4,10,10,-1,7,3
10,4,4,10,5,0,7,3
10,4,4,10,7,1,5,5
10,4,4,10,10,-1,6,4
10,4,4,10,10,-1,6,4
10,4,4,10,10,-1,4,6
10,4,4,10,1,1,5,5
10,4,4,10,4,1,3,7
10,4,4,10,10,-1,6,4
10,4,4,10,8,1,6,4
10,4,4,10,8,1,6,4
10,4,4,10,10,-1,5,5
10,4,4,10,10,-1,7,3
10,4,4,10,3,1,4,6
10,4,4,10,10,-1,6,4
10,4,4,10,8,1,4,6
10,4,4,10,10,-1,6,4
10,4,4,10,10,-1,6,4
10,4,4,10,9,0,6,4
10,4,4,10,1,1,2,8
10,4,4,10,10,-1,3,7
10,4,4,10,10,-1,7,3
10,4,4,10,10,-1,6,4
10,4,4,10,10,-1,5,5
10,4,4,10,3,1,6,4
10,4,4,10,6,1,8,2
10,0,0,15,1,1,4,6
10,0,0,15,1,0,6,4
10,0,0,15,1,1,4,6
10,0,0,15,1,1,4,6
10,0,0,15,1,1,4,6
10,0,0,15,1,0,8,2
10,0,0,15,1,1,4,6
10,0,0,15,2,0,5,5
10,0,0,15,1,1,5,5
10,0,0,15,1,1,4,6
10,0,0,15,1,0,7,3
10,0,0,15,1,0,6,4
10,0,0,15,1,0,7,3
10,0,0,15,1,0,5,5
10,0,0,15,1,1,3,7
10,0,0,15,1,1,4,6
10,0,0,15,1,0,8,2
10,0,0,15,1,1,4,6
10,0,0,15,1,0,6,4
10,0,0,15,1,0,8,2
10,0,0,15,1,1,2,8
10,0,0,15,1,1,4,6
10,0,0,15,1,1,4,6
10,0,0,15,1,1,5,5
10,0,0,15,2,1,5,5
10,0,0,15,1,0,5,5
10,0,0,15,1,0,6,4
10,0,0,15,1,1,5,5
10,0,0,15,1,0,7,3
10,0,0,15,1,0,8,2
10,0,0,15,1,1,3,7
10,0,0,15,1,1,4,6
10,0,0,15,1,1,3,7
10,0,0,15,3,0,5,5
10,0,0,15,1,0,6,4
10,0,0,15,3,0,5,5
10,0,0,15,1,0,7,3
10,0,0,15,1,1,4,6
10,0,0,15,1,0,7,3
10,0,0,15,1,1,4,6
10,0,0,15,1,1,4,6
10,0,0,15,1,1,4,6
10,0,0,15,1,1,4,6
10,0,0,15,1,0,6,4
10,0,0,15,1,0,9,1
10,0,0,15,1,0,7,3
10,0,0,15,1,0,6,4
10,0,0,15,1,1,1,9
10,0,0,15,1,0,6,4
10,0,0,15,1,0,7,3
10,0,0,15,1,1,4,6
10,0,0,15,1,0,8,2
10,0,0,15,1,1,3,7
10,0,0,15,1,1,3,7
10,0,0,15,1,0,7,3
10,0,0,15,1,0,6,4
10,0,0,15,1,0,6,4
10,0,0,15,1,1,2,8
10,0,0,15,2,1,5,5
10,0,0,15,1,0,8,2
10,0,0,15,1,0,5,5
10,0,0,15,1,0,7,3
10,0,0,15,2,1,5,5
10,0,0,15,1,0,8,2
10,0,0,15,1,1,4,6
10,0,0,15,1,0,5,5
10,0,0,15,1,1,1,9
10,0,0,15,1,1,4,6
10,0,0,15,1,1,4,6
10,0,0,15,1,0,9,1
10,0,0,15,1,1,3,7
10,0,0,15,1,0,7,3
10,0,0,15,1,1,4,6
10,0,0,15,1,1,4,6
10,0,0,15,1,0,5,5
10,0,0,15,1,0,6,4
10,0,0,15,1,0,7,3
10,0,0,15,3,0,5,5
10,0,0,15,1,1,3,7
10,0,0,15,1,0,6,4
10,0,0,15,1,1,2,8
10,0,0,15,2,1,5,5
10,0,0,15,1,1,4,6
10,0,0,15,1,0,6,4
10,0,0,15,1,0,6,4
10,0,0,15,1,1,5,5
10,0,0,15,1,0,8,2
10,0,0,15,1,0,6,4
10,0,0,15,2,1,5,5
10,0,0,15,1,1,2,8
10,0,0,15,1,0,6,4
10,0,0,15,1,0,5,5
10,0,0,15,4,1,5,5
10,0,0,15,1,0,6,4
10,0,0,15,1,0,6,4
10,0,0,15,1,1,3,7
10,0,0,15,1,1,5,5
10,0,0,15,1,0,5,5
10,0,0,15,1,1,5,5
10,0,0,15,1,0,6,4
10,2,2,15,1,0,7,3
10,2,2,15,1,0,5,5
10,2,2,15,4,1,5,5
10,2,2,15,1,1,2,8
10,2,2,15,1,0,3,7
10,2,2,15,1,0,4,6
10,2,2,15,3,1,6,4
10,2,2,15,7,0,3,7
10,2,2,15,2,1,7,3
10,2,2,15,1,1,5,5
10,2,2,15,2,0,4,6
10,2,2,15,6,0,6,4
10,2,2,15,5,1,5,5
10,2,2,15,2,0,4,6
10,2,2,15,1,0,7,3
10,2,2,15,13,1,5,5
10,2,2,15,10,0,5,5
10,2,2,15,1,1,2,8
10,2,2,15,2,0,6,4
10,2,2,15,1,0,7,3
10,2,2,15,1,0,5,5
10,2,2,15,3,0,5,5
10,2,2,15,1,0,9,1
10,2,2,15,9,1,6,4
10,2,2,15,1,1,2,8
10,2,2,15,5,0,4,6
10,2,2,15,1,1,3,7
10,2,2,15,4,0,5,5
10,2,2,15,1,1,5,5
10,2,2,15,1,0,5,5
10,2,2,15,3,0,6,4
10,2,2,15,1,1,3,7
10,2,2,15,5,0,5,5
10,2,2,15,1,1,3,7
10,2,2,15,2,1,6,4
10,2,2,15,1,1,4,6
10,2,2,15,2,0,4,6
10,2,2,15,9,1,4,6
10,2,2,15,3,1,3,7
10,2,2,15,1,1,5,5
10,2,2,15,1,0,7,3
10,2,2,15,2,1,7,3
10,2,2,15,1,1,3,7
10,2,2,15,1,1,4,6
10,2,2,15,6,1,6,4
10,2,2,15,9,0,3,7
10,2,2,15,1,1,4,6
10,2,2,15,2,1,5,5
10,2,2,15,1,1,2,8
10,2,2,15,2,1,5,5
10,2,2,15,1,1,4,6
10,2,2,15,2,1,4,6
10,2,2,15,1,0,6,4
10,2,2,15,6,1,6,4
10,2,2,15,4,1,6,4
10,2,2,15,2,1,6,4
10,2,2,15,1,1,3,7
10,2,2,15,4,0,5,5
10,2,2,15,1,1,5,5
10,2,2,15,1,0,4,6
10,2,2,15,1,1,4,6
10,2,2,15,1,0,6,4
10,2,2,15,3,1,4,6
10,2,2,15,1,1,7,3
10,2,2,15,6,1,5,5
10,2,2,15,1,0,9,1
10,2,2,15,1,0,8,2
10,2,2,15,5,0,4,6
10,2,2,15,1,0,5,5
10,2,2,15,2,0,4,6
10,2,2,15,1,0,4,6
10,2,2,15,3,0,5,5
10,2,2,15,1,0,8,2
10,2,2,15,1,1,4,6
10,2,2,15,1,1,7,3
10,2,2,15,8,1,5,5
10,2,2,15,3,1,5,5
10,2,2,15,5,0,5,5
10,2,2,15,4,0,7,3
10,2,2,15,1,1,5,5
10,2,2,15,7,0,6,4
10,2,2,15,1,1,4,6
10,2,2,15,15,-1,5,5
10,2,2,15,5,1,6,4
10,2,2,15,3,1,5,5
10,2,2,15,1,0,7,3
10,2,2,15,3,1,6,4
10,2,2,15,1,0,5,5
10,2,2,15,2,0,6,4
10,2,2,15,1,1,3,7
10,2,2,15,1,0,4,6
10,2,2,15,1,0,9,1
10,2,2,15,1,0,8,2
10,2,2,15,1,1,4,6
10,2,2,15,1,0,7,3
10,2,2,15,2,1,5,5
10,2,2,15,3,0,6,4
10,2,2,15,1,0,5,5
10,2,2,15,1,1,2,8
10,2,2,15,1,0,4,6
10,4,4,15,15,-1,7,3
10,4,4,15,15,-1,5,5
10,4,4,15,6,1,5,5
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,2,8
10,4,4,15,15,-1,5,5
10,4,4,15,5,0,5,5
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,7,3
10,4,4,15,15,-1,5,5
10,4,4,15,6,0,3,7
10,4,4,15,15,-1,3,7
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,4,6
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,4,6
10,4,4,15,3,0,6,4
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,5,5
10,4,4,15,9,0,6,4
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,6,4
10,4,4,15,5,0,5,5
10,4,4,15,8,0,8,2
10,4,4,15,11,0,6,4
10,4,4,15,15,-1,7,3
10,4,4,15,15,-1,2,8
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,4,6
10,4,4,15,2,0,5,5
10,4,4,15,15,-1,7,3
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,4,6
10,4,4,15,15,-1,6,4
10,4,4,15,5,1,7,3
10,4,4,15,15,-1,7,3
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,4,6
10,4,4,15,1,1,2,8
10,4,4,15,15,-1,7,3
10,4,4,15,15,-1,7,3
10,4,4,15,5,1,4,6
10,4,4,15,14,0,3,7
10,4,4,15,1,0,7,3
10,4,4,15,15,-1,3,7
10,4,4,15,15,-1,4,6
10,4,4,15,2,0,4,6
10,4,4,15,15,-1,4,6
10,4,4,15,15,-1,6,4
10,4,4,15,3,0,7,3
10,4,4,15,1,0,6,4
10,4,4,15,15,-1,6,4
10,4,4,15,8,0,7,3
10,4,4,15,1,0,8,2
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,6,4
10,4,4,15,3,1,5,5
10,4,4,15,15,-1,7,3
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,7,3
10,4,4,15,11,0,5,5
10,4,4,15,1,0,8,2
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,4,6
10,4,4,15,12,0,5,5
10,4,4,15,15,-1,6,4
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,5,5
10,4,4,15,2,0,6,4
10,4,4,15,7,0,4,6
10,4,4,15,2,1,4,6
10,4,4,15,15,-1,3,7
10,4,4,15,15,-1,3,7
10,4,4,15,15,-1,1,9
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,4,6
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,5,5
10,4,4,15,15,-1,5,5
10,4,4,15,12,1,5,5
10,4,4,15,7,1,6,4
10,4,4,15,15,-1,4,6
10,4,4,15,15,-1,5,5
10,4,4,15,1,0,6,4
10,4,4,15,1,0,8,2
10,4,4,15,13,0,6,4
10,4,4,15,15,-1,3,7
10,0,0,20,1,0,6,4
10,0,0,20,1,0,6,4
10,0,0,20,1,0,7,3
10,0,0,20,1,1,3,7
10,0,0,20,1,0,6,4
10,0,0,20,1,0,6,4
10,0,0,20,1,0,7,3
10,0,0,20,1,1,5,5
10,0,0,20,1,1,4,6
10,0,0,20,1,0,6,4
10,0,0,20,1,1,4,6
10,0,0,20,1,1,4,6
10,0,0,20,1,0,6,4
10,0,0,20,1,1,2,8
10,0,0,20,1,1,4,6
10,0,0,20,1,1,4,6
10,0,0,20,1,1,5,5
10,0,0,20,1,1,4,6
10,0,0,20,1,0,7,3
10,0,0,20,1,1,3,7
10,0,0,20,1,0,8,2
10,0,0,20,1,0,6,4
10,0,0,20,1,1,4,6
10,0,0,20,1,0,5,5
10,0,0,20,1,1,4,6
10,0,0,20,1,1,3,7
10,0,0,20,1,0,8,2
10,0,0,20,1,1,2,8
10,0,0,20,1,1,4,6
10,0,0,20,1,1,4,6
10,0,0,20,1,0,6,4
10,0,0,20,1,0,6,4
10,0,0,20,1,0,6,4
10,0,0,20,1,0,7,3
10,0,0,20,1,0,5,5
10,0,0,20,1,0,5,5
10,0,0,20,1,1,4,6
10,0,0,20,1,0,5,5
10,0,0,20,1,1,4,6
10,0,0,20,1,1,3,7
10,0,0,20,1,1,4,6
10,0,0,20,1,0,8,2
10,0,0,20,1,1,2,8
10,0,0,20,1,1,4,6
10,0,0,20,1,0,6,4
10,0,0,20,2,1,5,5
10,0,0,20,1,0,6,4
10,0,0,20,1,0,6,4
10,0,0,20,1,0,8,2
10,0,0,20,1,0,6,4
10,0,0,20,1,1,5,5
10,0,0,20,1,0,8,2
10,0,0,20,1,1,1,9
10,0,0,20,1,1,5,5
10,0,0,20,1,0,6,4
10,0,0,20,1,0,6,4
10,0,0,20,1,1,3,7
10,0,0,20,1,0,6,4
10,0,0,20,1,1,3,7
10,0,0,20,1,1,4,6
10,0,0,20,1,1,3,7
10,0,0,20,1,0,5,5
10,0,0,20,1,1,2,8
10,0,0,20,1,1,3,7
10,0,0,20,1,1,4,6
10,0,0,20,1,1,1,9
10,0,0,20,1,0,6,4
10,0,0,20,1,0,6,4
10,0,0,20,1,0,6,4
10,0,0,20,1,0,6,4
10,0,0,20,1,0,6,4
10,0,0,20,2,0,5,5
10,0,0,20,1,0,8,2
10,0,0,20,1,1,4,6
10,0,0,20,1,0,7,3
10,0,0,20,1,0,6,4
10,0,0,20,1,0,7,3
10,0,0,20,1,1,3,7
10,0,0,20,1,0,7,3
10,0,0,20,1,1,2,8
10,0,0,20,1,1,3,7
10,0,0,20,2,1,5,5
10,0,0,20,1,0,8,2
10,0,0,20,1,1,4,6
10,0,0,20,1,1,5,5
10,0,0,20,1,1,3,7
10,0,0,20,1,1,3,7
10,0,0,20,1,0,6,4
10,0,0,20,1,1,5,5
10,0,0,20,1,0,7,3
10,0,0,20,1,1,3,7
10,0,0,20,1,1,4,6
10,0,0,20,1,1,4,6
10,0,0,20,1,0,8,2
10,0,0,20,1,1,3,7
10,0,0,20,1,1,5,5
10,0,0,20,1,0,8,2
10,0,0,20,1,0,5,5
10,0,0,20,1,0,6,4
10,0,0,20,1,1,4,6
10,2,2,20,1,0,8,2
10,2,2,20,1,0,4,6
10,2,2,20,1,1,6,4
10,2,2,20,3,1,6,4
10,2,2,20,2,1,4,6
10,2,2,20,3,0,3,7
10,2,2,20,1,0,7,3
10,2,2,20,1,0,6,4
10,2,2,20,5,0,5,5
10,2,2,20,2,0,7,3
10,2,2,20,1,0,8,2
10,2,2,20,2,1,3,7
10,2,2,20,1,0,8,2
10,2,2,20,1,1,5,5
10,2,2,20,6,1,4,6
10,2,2,20,3,1,6,4
10,2,2,20,1,0,7,3
10,2,2,20,3,1,3,7
10,2,2,20,1,0,6,4
10,2,2,20,1,0,3,7
10,2,2,20,2,1,5,5
10,2,2,20,1,1,1,9
10,2,2,20,1,0,5,5
10,2,2,20,1,1,4,6
10,2,2,20,1,1,2,8
10,2,2,20,5,0,5,5
10,2,2,20,1,0,7,3
10,2,2,20,4,0,7,3
10,2,2,20,1,0,5,5
10,2,2,20,14,1,4,6
10,2,2,20,3,1,4,6
10,2,2,20,6,1,5,5
10,2,2,20,2,1,3,7
10,2,2,20,5,0,4,6
10,2,2,20,1,1,7,3
10,2,2,20,2,1,4,6
10,2,2,20,8,0,3,7
10,2,2,20,1,1,3,7
10,2,2,20,8,0,5,5
10,2,2,20,4,1,3,7
10,2,2,20,2,1,6,4
10,2,2,20,3,0,5,5
10,2,2,20,4,1,6,4
10,2,2,20,1,1,4,6
10,2,2,20,1,0,8,2
10,2,2,20,1,0,8,2
10,2,2,20,1,1,3,7
10,2,2,20,1,1,3,7
10,2,2,20,1,0,7,3
10,2,2,20,1,1,4,6
10,2,2,20,2,1,7,3
10,2,2,20,4,0,4,6
10,2,2,20,4,1,3,7
10,2,2,20,1,1,3,7
10,2,2,20,1,1,3,7
10,2,2,20,1,0,5,5
10,2,2,20,9,0,5,5
10,2,2,20,4,1,5,5
10,2,2,20,1,1,2,8
10,2,2,20,1,0,6,4
10,2,2,20,1,0,7,3
10,2,2,20,5,0,3,7
10,2,2,20,3,1,4,6
10,2,2,20,1,1,5,5
10,2,2,20,1,1,6,4
10,2,2,20,2,0,4,6
10,2,2,20,1,1,5,5
10,2,2,20,1,1,4,6
10,2,2,20,1,1,4,6
10,2,2,20,1,0,8,2
10,2,2,20,1,0,7,3
10,2,2,20,4,0,5,5
10,2,2,20,4,0,5,5
10,2,2,20,1,0,4,6
10,2,2,20,1,0,7,3
10,2,2,20,10,0,4,6
10,2,2,20,11,1,4,6
10,2,2,20,1,1,3,7
10,2,2,20,6,1,4,6
10,2,2,20,1,1,4,6
10,2,2,20,1,1,3,7
10,2,2,20,5,1,5,5
10,2,2,20,1,0,7,3
10,2,2,20,1,1,3,7
10,2,2,20,2,1,7,3
10,2,2,20,1,1,2,8
10,2,2,20,1,0,8,2
10,2,2,20,1,1,1,9
10,2,2,20,1,1,2,8
10,2,2,20,5,1,6,4
10,2,2,20,1,0,5,5
10,2,2,20,1,0,7,3
10,2,2,20,1,0,5,5
10,2,2,20,3,0,5,5
10,2,2,20,2,1,6,4
10,2,2,20,4,1,5,5
10,2,2,20,1,1,3,7
10,2,2,20,1,0,6,4
10,2,2,20,8,0,6,4
10,2,2,20,13,0,5,5
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,6,4
10,4,4,20,20,-1,7,3
10,4,4,20,2,0,5,5
10,4,4,20,11,1,8,2
10,4,4,20,20,-1,6,4
10,4,4,20,8,1,3,7
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,5,5
10,4,4,20,20,-1,5,5
10,4,4,20,11,1,5,5
10,4,4,20,2,0,5,5
10,4,4,20,20,-1,6,4
10,4,4,20,20,-1,3,7
10,4,4,20,20,-1,6,4
10,4,4,20,2,1,5,5
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,5,5
10,4,4,20,8,0,5,5
10,4,4,20,20,-1,7,3
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,2,8
10,4,4,20,14,1,7,3
10,4,4,20,5,0,6,4
10,4,4,20,20,-1,5,5
10,4,4,20,20,-1,7,3
10,4,4,20,12,1,5,5
10,4,4,20,20,-1,5,5
10,4,4,20,20,-1,3,7
10,4,4,20,19,0,2,8
10,4,4,20,11,0,8,2
10,4,4,20,20,-1,5,5
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,5,5
10,4,4,20,8,1,4,6
10,4,4,20,3,1,3,7
10,4,4,20,20,-1,5,5
10,4,4,20,20,-1,8,2
10,4,4,20,13,1,5,5
10,4,4,20,19,0,2,8
10,4,4,20,13,0,6,4
10,4,4,20,20,-1,3,7
10,4,4,20,13,1,5,5
10,4,4,20,20,-1,5,5
10,4,4,20,20,-1,3,7
10,4,4,20,20,-1,4,6
10,4,4,20,4,1,7,3
10,4,4,20,20,-1,3,7
10,4,4,20,12,1,4,6
10,4,4,20,20,-1,6,4
10,4,4,20,18,0,2,8
10,4,4,20,9,1,4,6
10,4,4,20,3,0,6,4
10,4,4,20,20,-1,6,4
10,4,4,20,1,1,3,7
10,4,4,20,20,-1,5,5
10,4,4,20,1,0,6,4
10,4,4,20,1,1,2,8
10,4,4,20,20,-1,6,4
10,4,4,20,20,-1,3,7
10,4,4,20,20,-1,3,7
10,4,4,20,20,-1,6,4
10,4,4,20,10,1,4,6
10,4,4,20,20,-1,2,8
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,5,5
10,4,4,20,9,0,4,6
10,4,4,20,11,0,5,5
10,4,4,20,8,0,5,5
10,4,4,20,20,-1,2,8
10,4,4,20,18,1,5,5
10,4,4,20,20,-1,6,4
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,7,3
10,4,4,20,20,-1,7,3
10,4,4,20,20,-1,3,7
10,4,4,20,20,-1,2,8
10,4,4,20,20,-1,5,5
10,4,4,20,20,-1,5,5
10,4,4,20,8,1,5,5
10,4,4,20,20,-1,6,4
10,4,4,20,20,-1,9,1
10,4,4,20,20,-1,8,2
10,4,4,20,8,1,4,6
10,4,4,20,20,-1,4,6
10,4,4,20,20,-1,6,4
10,4,4,20,7,1,4,6
10,4,4,20,1,1,5,5
10,4,4,20,20,-1,6,4
10,4,4,20,7,0,6,4
10,4,4,20,20,-1,6,4
10,4,4,20,20,-1,6,4
10,4,4,20,10,1,8,2
10,4,4,20,20,-1,5,5
10,4,4,20,15,1,7,3
10,4,4,20,1,0,8,2
10,4,4,20,1,1,3,7
10,0,0,25,1,1,2,8
10,0,0,25,1,0,8,2
10,0,0,25,1,1,1,9
10,0,0,25,1,0,6,4
10,0,0,25,1,1,4,6
10,0,0,25,1,0,6,4
10,0,0,25,1,1,2,8
10,0,0,25,1,1,4,6
10,0,0,25,1,0,7,3
10,0,0,25,1,1,4,6
10,0,0,25,1,0,6,4
10,0,0,25,1,1,4,6
10,0,0,25,1,0,7,3
10,0,0,25,1,0,5,5
10,0,0,25,1,1,4,6
10,0,0,25,1,1,3,7
10,0,0,25,1,1,4,6
10,0,0,25,1,1,5,5
10,0,0,25,1,1,3,7
10,0,0,25,1,1,5,5
10,0,0,25,1,0,6,4
10,0,0,25,1,0,7,3
10,0,0,25,1,1,3,7
10,0,0,25,1,1,4,6
10,0,0,25,1,0,5,5
10,0,0,25,1,0,6,4
10,0,0,25,1,0,7,3
10,0,0,25,1,1,3,7
10,0,0,25,1,0,9,1
10,0,0,25,1,0,9,1
10,0,0,25,1,0,6,4
10,0,0,25,1,0,5,5
10,0,0,25,1,0,7,3
10,0,0,25,1,1,3,7
10,0,0,25,1,0,7,3
10,0,0,25,1,1,2,8
10,0,0,25,1,0,8,2
10,0,0,25,1,0,7,3
10,0,0,25,1,1,3,7
10,0,0,25,1,0,6,4
10,0,0,25,1,1,5,5
10,0,0,25,1,1,4,6
10,0,0,25,1,1,3,7
10,0,0,25,1,1,4,6
10,0,0,25,1,1,5,5
10,0,0,25,1,0,7,3
10,0,0,25,2,0,5,5
10,0,0,25,1,1,4,6
10,0,0,25,1,0,6,4
10,0,0,25,1,0,7,3
10,0,0,25,1,0,7,3
10,0,0,25,1,1,3,7
10,0,0,25,1,0,6,4
10,0,0,25,1,1,2,8
10,0,0,25,1,1,3,7
10,0,0,25,1,1,4,6
10,0,0,25,1,1,3,7
10,0,0,25,1,1,5,5
10,0,0,25,1,0,6,4
10,0,0,25,1,1,4,6
10,0,0,25,1,0,6,4
10,0,0,25,1,0,6,4
10,0,0,25,1,0,5,5
10,0,0,25,1,1,4,6
10,0,0,25,1,0,7,3
10,0,0,25,1,0,6,4
10,0,0,25,1,0,8,2
10,0,0,25,1,1,4,6
10,0,0,25,1,1,4,6
10,0,0,25,1,1,3,7
10,0,0,25,1,0,6,4
10,0,0,25,1,0,6,4
10,0,0,25,1,1,4,6
10,0,0,25,1,0,6,4
10,0,0,25,1,1,3,7
10,0,0,25,1,1,4,6
10,0,0,25,2,1,5,5
10,0,0,25,1,1,4,6
10,0,0,25,1,1,5,5
10,0,0,25,1,1,5,5
10,0,0,25,1,1,5,5
10,0,0,25,1,1,3,7
10,0,0,25,1,1,4,6
10,0,0,25,1,1,3,7
10,0,0,25,1,0,5,5
10,0,0,25,1,1,3,7
10,0,0,25,1,0,6,4
10,0,0,25,1,0,7,3
10,0,0,25,1,1,3,7
10,0,0,25,1,0,6,4
10,0,0,25,1,0,5,5
10,0,0,25,1,0,7,3
10,0,0,25,1,1,4,6
10,0,0,25,1,0,5,5
10,0,0,25,1,0,6,4
10,0,0,25,1,0,7,3
10,0,0,25,1,1,4,6
10,0,0,25,1,1,4,6
10,0,0,25,1,1,4,6
10,0,0,25,1,0,5,5
10,2,2,25,8,1,4,6
10,2,2,25,4,0,4,6
10,2,2,25,4,0,6,4
10,2,2,25,1,1,3,7
10,2,2,25,3,1,5,5
10,2,2,25,1,0,7,3
10,2,2,25,1,1,4,6
10,2,2,25,2,1,4,6
10,2,2,25,9,0,6,4
10,2,2,25,1,1,5,5
10,2,2,25,3,0,4,6
10,2,2,25,1,1,5,5
10,2,2,25,1,0,4,6
10,2,2,25,2,0,4,6
10,2,2,25,6,1,6,4
10,2,2,25,1,1,3,7
10,2,2,25,1,1,7,3
10,2,2,25,5,0,5,5
10,2,2,25,3,0,4,6
10,2,2,25,5,0,5,5
10,2,2,25,1,0,8,2
10,2,2,25,1,0,8,2
10,2,2,25,8,0,3,7
10,2,2,25,4,1,4,6
10,2,2,25,1,0,8,2
10,2,2,25,1,0,6,4
10,2,2,25,9,1,4,6
10,2,2,25,1,0,8,2
10,2,2,25,1,1,4,6
10,2,2,25,1,0,6,4
10,2,2,25,1,1,3,7
10,2,2,25,3,1,5,5
10,2,2,25,5,0,5,5
10,2,2,25,1,0,3,7
10,2,2,25,2,0,4,6
10,2,2,25,4,1,6,4
10,2,2,25,1,0,8,2
10,2,2,25,1,1,2,8
10,2,2,25,1,1,2,8
10,2,2,25,1,0,9,1
10,2,2,25,1,1,6,4
10,2,2,25,5,1,6,4
10,2,2,25,1,1,3,7
10,2,2,25,1,0,8,2
10,2,2,25,4,0,5,5
10,2,2,25,1,1,1,9
10,2,2,25,4,0,6,4
10,2,2,25,5,0,4,6
10,2,2,25,1,0,7,3
10,2,2,25,11,1,5,5
10,2,2,25,1,0,8,2
10,2,2,25,6,1,6,4
10,2,2,25,3,0,6,4
10,2,2,25,4,1,5,5
10,2,2,25,2,0,6,4
10,2,2,25,1,0,7,3
10,2,2,25,1,1,5,5
10,2,2,25,3,0,4,6
10,2,2,25,1,1,3,7
10,2,2,25,2,0,5,5
10,2,2,25,1,1,3,7
10,2,2,25,6,1,6,4
10,2,2,25,2,0,3,7
10,2,2,25,1,0,8,2
10,2,2,25,3,0,4,6
10,2,2,25,1,0,7,3
10,2,2,25,1,0,8,2
10,2,2,25,6,1,6,4
10,2,2,25,1,1,3,7
10,2,2,25,6,1,5,5
10,2,2,25,2,0,7,3
10,2,2,25,3,1,4,6
10,2,2,25,1,1,1,9
10,2,2,25,10,1,5,5
10,2,2,25,1,0,6,4
10,2,2,25,1,1,4,6
10,2,2,25,2,1,5,5
10,2,2,25,1,1,6,4
10,2,2,25,1,1,5,5
10,2,2,25,5,1,5,5
10,2,2,25,1,0,8,2
10,2,2,25,1,1,4,6
10,2,2,25,1,1,2,8
10,2,2,25,1,0,5,5
10,2,2,25,2,0,6,4
10,2,2,25,1,0,4,6
10,2,2,25,5,0,6,4
10,2,2,25,1,1,6,4
10,2,2,25,6,0,4,6
10,2,2,25,4,1,5,5
10,2,2,25,1,1,5,5
10,2,2,25,2,0,4,6
10,2,2,25,1,1,4,6
10,2,2,25,1,1,3,7
10,2,2,25,1,1,6,4
10,2,2,25,1,0,4,6
10,2,2,25,1,0,8,2
10,2,2,25,1,1,5,5
10,2,2,25,9,0,6,4
10,2,2,25,2,0,5,5
10,4,4,25,17,0,3,7
10,4,4,25,18,1,5,5
10,4,4,25,9,1,5,5
10,4,4,25,25,-1,6,4
10,4,4,25,14,0,8,2
10,4,4,25,12,1,7,3
10,4,4,25,25,-1,4,6
10,4,4,25,25,-1,8,2
10,4,4,25,25,-1,7,3
10,4,4,25,7,0,5,5
10,4,4,25,9,1,6,4
10,4,4,25,11,1,3,7
10,4,4,25,25,-1,5,5
